run_id,run_name,dict_threshold,min_support,min_dict_chars,max_event_coverage,dict_min_label_margin,dict_prob_smoothing_alpha,dict_ml_blend_weight,use_ml_prior,policy_dict_size,econ_dict_size,dict_total_size,policy_event_active_ratio,econ_event_active_ratio,policy_label_match_rate,Imp_mean,Imp_std,Ieo_mean,Ieo_std,events_count,size_norm,score_primary,score_coverage_first
166,run_166_thr0.55_sup3_len3_cov0.35_ml1_mg0.02_sa0.20_bw0.00,0.55,3,3,0.35,0.02,0.2,0.0,1,328,374,702,0.8461538461538461,0.832579185520362,0.665158371040724,0.1408908779774422,0.7603200797628025,0.10525505082370754,0.6709655237830745,221,0.023787740164684355,0.7510730564306798,0.7776800329534305
74,run_074_thr0.50_sup3_len4_cov0.30_ml1_mg0.00_sa0.00_bw0.20,0.5,3,4,0.3,0.0,0.0,0.2,1,346,364,710,0.8506787330316742,0.8190045248868778,0.669683257918552,0.20867231935753836,0.7224938893717473,0.11622233220076372,0.6659562221457334,221,0.03110704483074108,0.750707091197377,0.7761029877501003
80,run_080_thr0.50_sup3_len4_cov0.30_ml1_mg0.02_sa0.00_bw0.20,0.5,3,4,0.3,0.02,0.0,0.2,1,346,364,710,0.8506787330316742,0.8190045248868778,0.669683257918552,0.20867231935753836,0.7224938893717473,0.11622233220076372,0.6659562221457334,221,0.03110704483074108,0.750707091197377,0.7761029877501003
86,run_086_thr0.50_sup3_len4_cov0.35_ml1_mg0.00_sa0.00_bw0.20,0.5,3,4,0.35,0.0,0.0,0.2,1,346,364,710,0.8506787330316742,0.8190045248868778,0.669683257918552,0.20867231935753836,0.7224938893717473,0.11622233220076372,0.6659562221457334,221,0.03110704483074108,0.750707091197377,0.7761029877501003
92,run_092_thr0.50_sup3_len4_cov0.35_ml1_mg0.02_sa0.00_bw0.20,0.5,3,4,0.35,0.02,0.0,0.2,1,346,364,710,0.8506787330316742,0.8190045248868778,0.669683257918552,0.20867231935753836,0.7224938893717473,0.11622233220076372,0.6659562221457334,221,0.03110704483074108,0.750707091197377,0.7761029877501003
126,run_126_thr0.55_sup2_len4_cov0.30_ml1_mg0.00_sa0.20_bw0.35,0.55,2,4,0.3,0.0,0.2,0.35,1,648,943,1591,0.8778280542986425,0.8235294117647058,0.7330316742081447,0.1890102481579276,0.7812496903807743,0.09577297320698706,0.673917252359294,221,0.8371454711802379,0.7499979300608974,0.7843878983080318
132,run_132_thr0.55_sup2_len4_cov0.30_ml1_mg0.02_sa0.20_bw0.35,0.55,2,4,0.3,0.02,0.2,0.35,1,648,943,1591,0.8778280542986425,0.8235294117647058,0.7330316742081447,0.1890102481579276,0.7812496903807743,0.09577297320698706,0.673917252359294,221,0.8371454711802379,0.7499979300608974,0.7843878983080318
138,run_138_thr0.55_sup2_len4_cov0.35_ml1_mg0.00_sa0.20_bw0.35,0.55,2,4,0.35,0.0,0.2,0.35,1,648,943,1591,0.8778280542986425,0.8235294117647058,0.7330316742081447,0.1890102481579276,0.7812496903807743,0.09577297320698706,0.673917252359294,221,0.8371454711802379,0.7499979300608974,0.7843878983080318
144,run_144_thr0.55_sup2_len4_cov0.35_ml1_mg0.02_sa0.20_bw0.35,0.55,2,4,0.35,0.02,0.2,0.35,1,648,943,1591,0.8778280542986425,0.8235294117647058,0.7330316742081447,0.1890102481579276,0.7812496903807743,0.09577297320698706,0.673917252359294,221,0.8371454711802379,0.7499979300608974,0.7843878983080318
75,run_075_thr0.50_sup3_len4_cov0.30_ml1_mg0.00_sa0.00_bw0.35,0.5,3,4,0.3,0.0,0.0,0.35,1,341,363,704,0.8506787330316742,0.8190045248868778,0.665158371040724,0.22080487122430972,0.725219271511445,0.1154424641706328,0.6661353550887696,221,0.025617566331198535,0.7487191216834401,0.7746839616978468
87,run_087_thr0.50_sup3_len4_cov0.35_ml1_mg0.00_sa0.00_bw0.35,0.5,3,4,0.35,0.0,0.0,0.35,1,341,363,704,0.8506787330316742,0.8190045248868778,0.665158371040724,0.22080487122430972,0.725219271511445,0.1154424641706328,0.6661353550887696,221,0.025617566331198535,0.7487191216834401,0.7746839616978468
171,run_171_thr0.55_sup3_len4_cov0.30_ml1_mg0.00_sa0.00_bw0.35,0.55,3,4,0.3,0.0,0.0,0.35,1,330,361,691,0.8506787330316742,0.8144796380090498,0.665158371040724,0.1816524774071378,0.7538098027904915,0.0927859369769342,0.6694449915924771,221,0.013723696248856358,0.7481825934681001,0.7735701895650229
177,run_177_thr0.55_sup3_len4_cov0.30_ml1_mg0.02_sa0.00_bw0.35,0.55,3,4,0.3,0.02,0.0,0.35,1,330,361,691,0.8506787330316742,0.8144796380090498,0.665158371040724,0.1816524774071378,0.7538098027904915,0.0927859369769342,0.6694449915924771,221,0.013723696248856358,0.7481825934681001,0.7735701895650229
183,run_183_thr0.55_sup3_len4_cov0.35_ml1_mg0.00_sa0.00_bw0.35,0.55,3,4,0.35,0.0,0.0,0.35,1,330,361,691,0.8506787330316742,0.8144796380090498,0.665158371040724,0.1816524774071378,0.7538098027904915,0.0927859369769342,0.6694449915924771,221,0.013723696248856358,0.7481825934681001,0.7735701895650229
189,run_189_thr0.55_sup3_len4_cov0.35_ml1_mg0.02_sa0.00_bw0.35,0.55,3,4,0.35,0.02,0.0,0.35,1,330,361,691,0.8506787330316742,0.8144796380090498,0.665158371040724,0.1816524774071378,0.7538098027904915,0.0927859369769342,0.6694449915924771,221,0.013723696248856358,0.7481825934681001,0.7735701895650229
77,run_077_thr0.50_sup3_len4_cov0.30_ml1_mg0.00_sa0.20_bw0.20,0.5,3,4,0.3,0.0,0.2,0.2,1,338,363,701,0.8506787330316742,0.8190045248868778,0.6606334841628959,0.2142154869183116,0.7241547872433516,0.11489420897393797,0.6655441090564509,221,0.022872827081427266,0.7465939152070146,0.7731825934681
83,run_083_thr0.50_sup3_len4_cov0.30_ml1_mg0.02_sa0.20_bw0.20,0.5,3,4,0.3,0.02,0.2,0.2,1,338,363,701,0.8506787330316742,0.8190045248868778,0.6606334841628959,0.2142154869183116,0.7241547872433516,0.11489420897393797,0.6655441090564509,221,0.022872827081427266,0.7465939152070146,0.7731825934681
89,run_089_thr0.50_sup3_len4_cov0.35_ml1_mg0.00_sa0.20_bw0.20,0.5,3,4,0.35,0.0,0.2,0.2,1,338,363,701,0.8506787330316742,0.8190045248868778,0.6606334841628959,0.2142154869183116,0.7241547872433516,0.11489420897393797,0.6655441090564509,221,0.022872827081427266,0.7465939152070146,0.7731825934681
95,run_095_thr0.50_sup3_len4_cov0.35_ml1_mg0.02_sa0.20_bw0.20,0.5,3,4,0.35,0.02,0.2,0.2,1,338,363,701,0.8506787330316742,0.8190045248868778,0.6606334841628959,0.2142154869183116,0.7241547872433516,0.11489420897393797,0.6655441090564509,221,0.022872827081427266,0.7465939152070146,0.7731825934681
